TS;com.samsung.health.heart_rate.heart_rate
2020-07-16 02:40:29.239;75.0
2020-05-27 18:50:29.333;88.0
2020-07-23 11:30:29.303;95.0
2020-05-02 11:00:00.000;119.0
2020-05-27 20:00:29.286;86.0
2020-06-05 11:40:29.360;89.0
2020-07-23 12:20:29.320;85.0
2020-05-27 21:30:29.349;81.0
2020-07-23 13:10:54.158;84.0
2020-06-05 13:00:29.348;121.0
2020-05-27 22:40:29.262;70.0
2020-07-23 14:20:37.708;95.0
2020-07-16 05:50:29.297;76.0
2020-05-27 23:50:29.358;70.0
2020-05-02 16:50:29.288;76.0
2020-07-23 15:10:51.497;88.0
2020-06-05 14:30:29.335;80.0
2020-05-28 00:41:15.513;66.0
2020-07-16 06:50:29.275;66.0
2020-07-23 18:40:29.321;82.0
2020-05-28 01:50:29.324;67.0
2020-06-05 17:40:29.341;84.0
2020-07-16 07:10:51.956;75.0
2020-07-23 19:50:29.327;77.0
2020-05-03 14:50:29.265;73.0
2020-06-05 18:20:29.266;80.0
2020-05-28 03:50:32.363;83.0
2020-07-23 20:41:04.434;78.0
2020-07-16 08:50:29.292;77.0
2020-07-23 21:50:29.248;72.0
2020-07-16 09:40:29.303;81.0
2020-07-23 22:50:29.276;77.0
2020-06-05 19:50:29.279;81.0
2020-05-28 04:10:29.270;71.0
2020-07-23 23:50:29.308;67.0
2020-05-28 05:50:29.314;76.0
2020-07-16 10:10:29.221;67.0
2020-05-28 06:50:29.322;66.0
2020-07-24 00:40:29.249;66.0
2020-07-16 11:03:08.671;79.0
2020-05-28 07:40:29.298;77.0
2020-07-24 01:20:29.247;69.0
2020-05-03 22:20:29.291;79.0
2020-06-26 22:30:29.260;71.0
2020-07-24 02:51:05.171;107.0
2020-07-16 13:40:29.300;79.0
2020-06-26 23:50:29.289;63.0
2020-07-24 03:50:29.271;76.0
2020-07-16 14:40:29.377;75.0
2020-06-27 00:50:29.260;59.0
2020-07-24 04:50:29.315;71.0
2020-06-27 01:40:29.245;68.0
2020-07-24 05:50:29.225;64.0
2020-07-16 15:50:31.060;83.0
2020-06-27 02:50:33.286;76.0
2020-07-24 06:50:29.335;64.0
2020-05-04 04:30:29.276;74.0
2020-06-27 07:30:29.302;72.0
2020-07-16 16:50:29.278;79.0
2020-07-24 07:00:29.226;60.0
2020-06-27 08:50:29.274;73.0
2020-07-16 17:30:41.799;86.0
2020-06-05 20:50:29.352;81.0
2020-07-24 09:50:29.256;76.0
2020-05-04 14:50:29.258;82.0
2020-06-27 09:50:29.286;105.0
2020-07-24 11:50:29.243;79.0
2020-07-16 18:50:43.707;79.0
2020-06-05 21:52:38.608;88.0
2020-07-24 13:30:54.761;91.0
2020-06-05 22:30:39.350;76.0
2020-07-24 14:40:29.339;75.0
2020-05-04 21:50:29.290;83.0
2020-06-05 23:30:29.343;73.0
2020-07-24 15:30:42.504;80.0
2020-06-06 00:50:29.272;70.0
2020-06-27 10:00:29.277;74.0
2020-07-24 16:50:29.282;79.0
2020-06-06 01:40:29.299;76.0
2020-05-05 03:40:29.288;79.0
2020-07-24 17:20:53.619;72.0
2020-06-06 02:51:08.693;84.0
2020-07-24 19:50:56.918;89.0
2020-06-06 03:50:29.304;74.0
2020-06-06 04:50:29.362;72.0
2020-07-24 20:10:29.328;143.0
2020-06-06 05:40:29.365;70.0
2020-07-24 21:30:58.579;91.0
2020-06-06 06:40:29.350;72.0
2020-07-24 22:50:29.321;67.0
2020-06-27 11:31:21.362;91.0
2020-06-06 07:40:54.717;79.0
2020-07-24 23:50:29.295;61.0
2020-06-06 10:21:29.644;89.0
2020-07-25 00:50:29.271;66.0
2020-06-06 11:11:10.007;84.0
2020-07-25 01:30:29.305;71.0
2020-06-06 12:50:54.552;87.0
2020-07-25 13:00:51.475;79.0
2020-07-25 16:30:29.256;80.0
2020-07-25 18:20:29.231;71.0
2020-06-27 14:31:44.710;88.0
2020-07-25 19:10:29.256;78.0
2020-06-06 13:30:49.559;91.0
2020-07-25 20:41:00.090;85.0
2020-06-06 14:50:29.342;76.0
2020-06-06 15:40:29.228;88.0
2020-07-25 21:50:29.264;93.0
2020-07-25 22:40:29.233;72.0
2020-07-25 23:40:29.284;73.0
2020-06-27 15:02:00.236;108.0
2020-06-12 07:00:00.000;128.0
2020-07-26 00:20:29.235;68.0
2020-06-06 16:50:29.257;88.0
2020-07-26 01:50:29.225;76.0
2020-06-28 11:41:18.761;76.0
2020-06-12 07:14:39.808;131.0
2020-06-06 17:50:29.344;83.0
2020-07-26 02:32:06.008;85.0
2020-06-06 18:00:29.268;81.0
2020-07-26 03:50:29.279;80.0
2020-06-28 12:20:29.306;81.0
2020-07-26 04:50:29.275;72.0
2020-06-06 19:40:36.865;86.0
2020-07-26 05:50:29.268;66.0
2020-06-06 20:50:29.284;76.0
2020-07-26 06:30:29.257;66.0
2020-06-28 13:00:40.284;88.0
2020-07-26 07:50:29.320;73.0
2020-06-06 21:50:29.277;71.0
2020-05-05 09:00:29.294;75.0
2020-07-17 02:00:00.000;96.0
2020-07-26 11:50:51.298;80.0
2020-06-06 22:40:29.252;71.0
2020-06-28 14:50:56.668;78.0
2020-06-20 02:40:29.306;78.0
2020-07-17 03:00:29.252;72.0
2020-07-26 12:50:29.325;83.0
2020-06-20 03:50:29.303;71.0
2020-06-06 23:50:29.300;72.0
2020-07-17 04:50:29.252;68.0
2020-07-26 13:50:41.125;96.0
2020-06-20 04:50:29.332;68.0
2020-06-28 15:33:14.551;89.0
2020-07-27 14:40:58.521;85.0
2020-07-17 05:50:29.260;69.0
2020-07-26 14:10:29.279;82.0
2020-07-27 15:51:03.795;87.0
2020-06-20 05:40:29.290;64.0
2020-07-17 06:40:29.296;65.0
2020-07-26 15:30:29.271;82.0
2020-06-28 16:31:08.655;89.0
2020-06-20 06:40:29.268;64.0
2020-07-27 16:21:13.719;79.0
2020-07-26 16:01:15.294;89.0
2020-07-17 07:30:49.670;68.0
2020-06-20 07:10:49.656;82.0
2020-07-26 17:30:29.240;78.0
2020-06-28 19:50:49.734;83.0
2020-07-26 18:30:29.250;76.0
2020-07-27 17:50:49.688;77.0
2020-06-12 08:50:29.253;88.0
2020-07-26 19:50:29.287;85.0
2020-07-27 18:50:32.662;104.0
2020-06-20 09:03:13.267;90.0
2020-07-26 20:40:29.262;76.0
2020-06-12 09:40:29.319;81.0
2020-07-27 20:50:58.495;90.0
2020-07-26 21:50:30.142;74.0
2020-07-26 22:50:29.236;72.0
2020-06-12 10:00:29.314;81.0
2020-07-26 23:50:29.295;65.0
2020-07-27 00:40:29.221;64.0
2020-06-12 11:41:10.765;84.0
2020-07-27 01:30:29.311;65.0
2020-07-27 02:32:08.985;66.0
2020-06-12 12:30:51.964;97.0
2020-07-27 03:20:40.039;81.0
2020-07-27 04:50:29.296;70.0
2020-06-12 13:30:29.272;80.0
2020-07-27 05:40:29.300;64.0
2020-07-27 06:31:06.811;74.0
2020-06-12 14:30:58.522;111.0
2020-07-27 07:20:51.544;82.0
2020-07-27 08:50:50.283;78.0
2020-07-27 09:22:01.560;86.0
2020-06-12 16:41:01.476;79.0
2020-07-17 08:50:29.282;80.0
2020-07-27 10:40:47.700;90.0
2020-06-21 20:51:52.536;84.0
2020-07-27 21:50:29.251;92.0
2020-07-27 11:20:29.281;85.0
2020-06-12 17:10:29.292;77.0
2020-06-21 21:50:50.306;85.0
2020-07-27 12:21:11.547;78.0
2020-06-28 20:50:39.622;82.0
2020-06-12 18:50:29.279;83.0
2020-07-27 13:50:29.214;75.0
2020-06-21 22:50:29.282;68.0
2020-07-27 22:40:29.277;78.0
2020-08-09 10:50:29.256;81.0
2020-06-12 19:50:29.228;91.0
2020-06-28 21:00:29.331;86.0
2020-08-09 11:40:55.041;79.0
2020-06-12 21:10:50.644;80.0
2020-07-27 23:40:29.212;72.0
2020-06-28 22:50:29.281;79.0
2020-08-09 12:31:55.583;103.0
2020-06-21 23:50:29.319;70.0
2020-06-13 02:40:29.257;70.0
2020-08-09 13:50:29.374;76.0
2020-06-28 23:40:29.247;73.0
2020-08-09 14:10:29.355;81.0
2020-07-28 00:50:29.223;69.0
2020-06-22 00:50:29.271;65.0
2020-06-29 00:50:57.781;68.0
2020-08-09 15:00:29.353;81.0
2020-06-22 01:50:29.294;69.0
2020-06-29 01:50:29.241;69.0
2020-08-09 16:10:51.814;83.0
2020-06-22 02:20:58.532;68.0
2020-08-09 17:30:49.752;81.0
2020-07-28 01:40:29.266;78.0
2020-06-29 02:40:29.308;73.0
2020-08-09 18:50:29.261;73.0
2020-07-17 10:00:29.352;76.0
2020-06-22 03:40:44.722;70.0
2020-06-22 04:40:29.327;67.0
2020-07-17 11:40:59.657;85.0
2020-08-09 19:31:17.449;99.0
2020-06-22 05:31:01.419;72.0
2020-08-09 20:30:29.283;77.0
2020-06-22 06:50:29.276;72.0
2020-07-28 02:41:27.732;80.0
2020-08-09 21:40:29.251;78.0
2020-06-22 07:10:36.213;74.0
2020-08-09 22:50:58.525;71.0
2020-06-22 08:40:29.334;79.0
2020-08-09 23:40:29.273;67.0
2020-07-28 03:30:53.716;79.0
2020-06-22 09:20:29.320;78.0
2020-06-29 03:50:29.291;70.0
2020-06-22 10:50:29.307;77.0
2020-08-10 00:30:29.311;67.0
2020-07-28 04:50:29.242;72.0
2020-06-13 03:50:29.265;68.0
2020-06-22 11:10:29.341;81.0
2020-08-10 01:50:29.250;67.0
2020-07-28 05:50:29.215;67.0
2020-08-10 02:40:29.325;68.0
2020-06-22 12:31:11.073;103.0
2020-06-29 04:50:29.244;71.0
2020-06-13 04:40:58.519;68.0
2020-08-10 03:20:29.366;69.0
2020-06-22 14:52:00.718;120.0
2020-06-13 05:50:29.290;70.0
2020-07-17 12:10:29.291;82.0
2020-07-17 14:50:29.316;76.0
2020-06-29 05:50:59.514;66.0
2020-07-17 15:00:29.308;76.0
2020-06-22 15:40:45.331;89.0
2020-07-17 16:10:50.642;74.0
2020-06-22 16:40:29.296;76.0
2020-06-22 17:40:29.287;88.0
2020-07-28 06:40:29.290;67.0
2020-06-22 18:30:29.273;86.0
2020-07-17 17:32:13.632;89.0
2020-06-22 20:51:05.547;98.0
2020-07-17 18:30:50.267;80.0
2020-06-29 06:40:29.258;68.0
2020-06-22 21:50:29.334;78.0
2020-07-28 07:41:03.558;82.0
2020-08-10 04:40:29.294;86.0
2020-07-17 19:20:29.255;79.0
2020-08-10 05:30:29.312;69.0
2020-07-17 20:20:29.211;76.0
2020-07-28 09:50:29.248;76.0
2020-08-10 06:30:29.305;73.0
2020-07-17 21:50:29.312;85.0
2020-07-17 22:40:29.307;77.0
2020-06-22 22:50:29.319;74.0
2020-06-29 07:40:29.280;74.0
2020-07-17 23:30:29.339;70.0
2020-08-10 07:20:29.302;80.0
2020-06-22 23:50:29.286;61.0
2020-07-18 00:20:29.277;70.0
2020-06-23 00:50:29.312;66.0
2020-07-18 01:40:29.296;69.0
2020-08-10 09:51:01.738;103.0
2020-06-23 01:50:29.266;70.0
2020-07-18 02:22:21.519;70.0
2020-07-28 10:10:49.612;80.0
2020-06-23 02:30:29.342;73.0
2020-08-10 10:50:29.316;101.0
2020-06-29 09:40:29.273;83.0
2020-07-18 03:41:22.864;68.0
2020-06-23 03:50:29.242;68.0
2020-07-28 11:30:29.229;67.0
2020-07-18 04:50:29.281;65.0
2020-08-10 11:20:29.326;89.0
2020-06-23 04:50:29.297;66.0
2020-07-18 05:50:29.325;65.0
2020-07-28 12:20:29.306;86.0
2020-08-10 12:50:29.273;78.0
2020-06-29 10:30:29.356;83.0
2020-08-10 13:30:29.331;71.0
2020-06-23 05:50:29.251;72.0
2020-06-23 06:30:29.295;71.0
2020-08-10 14:50:29.283;86.0
2020-06-29 11:31:15.211;77.0
2020-06-23 07:00:48.323;83.0
2020-08-10 15:40:29.349;75.0
2020-06-29 13:50:50.287;80.0
2020-06-23 08:21:00.068;90.0
2020-08-10 16:50:29.311;74.0
2020-07-28 13:50:29.230;80.0
2020-06-23 09:50:29.342;84.0
2020-08-10 17:10:32.732;83.0
2020-07-28 14:00:29.254;75.0
2020-06-29 14:50:29.269;74.0
2020-06-23 10:52:07.322;85.0
2020-08-10 18:10:29.281;79.0
2020-07-28 16:40:43.297;85.0
2020-06-23 13:21:21.006;92.0
2020-08-10 19:10:29.368;79.0
2020-06-29 15:40:29.328;76.0
2020-06-23 14:20:29.240;85.0
2020-07-28 17:00:43.062;100.0
2020-08-10 20:10:29.302;73.0
2020-07-28 18:10:29.247;75.0
2020-08-10 21:50:29.285;74.0
2020-06-23 15:10:29.677;88.0
2020-06-29 16:50:29.264;75.0
2020-08-10 22:30:29.293;71.0
2020-06-23 16:40:55.112;94.0
2020-07-18 06:10:29.238;66.0
2020-06-23 17:40:29.283;93.0
2020-07-18 07:50:29.324;82.0
2020-08-10 23:50:29.315;73.0
2020-06-23 18:20:29.320;92.0
2020-07-18 08:20:29.256;76.0
2020-06-23 20:51:11.820;84.0
2020-08-11 00:40:29.317;71.0
2020-06-23 21:10:58.858;98.0
2020-07-18 09:50:29.339;85.0
2020-07-28 19:10:29.278;81.0
2020-06-24 11:50:57.811;96.0
2020-07-28 20:50:54.674;86.0
2020-07-18 10:41:18.276;99.0
2020-08-11 01:30:29.273;67.0
2020-06-24 16:51:19.256;86.0
2020-07-28 21:50:49.691;73.0
2020-07-18 13:22:35.191;84.0
2020-06-24 17:50:29.229;84.0
2020-07-28 22:50:29.273;75.0
2020-08-11 02:40:54.417;66.0
2020-06-24 18:41:45.526;87.0
2020-07-18 15:50:35.630;92.0
2020-07-28 23:50:29.251;71.0
2020-06-24 19:30:29.282;86.0
2020-07-29 00:30:29.319;73.0
2020-07-18 16:10:29.291;91.0
2020-06-24 20:30:29.253;84.0
2020-08-11 03:40:29.329;85.0
2020-07-29 01:40:29.300;65.0
2020-06-24 21:52:13.529;83.0
2020-07-18 18:20:54.722;91.0
2020-07-29 02:20:29.258;69.0
2020-06-24 22:30:29.312;72.0
2020-07-18 19:20:29.270;90.0
2020-08-11 04:40:33.282;90.0
2020-07-29 03:30:29.288;77.0
2020-06-24 23:50:29.261;71.0
2020-07-29 04:50:29.299;75.0
2020-07-18 20:30:41.177;92.0
2020-06-25 00:40:29.302;68.0
2020-07-29 05:40:29.265;69.0
2020-08-11 05:50:29.299;65.0
2020-07-29 06:50:29.218;71.0
2020-07-18 21:50:29.291;81.0
2020-08-11 06:30:29.359;71.0
2020-07-29 07:10:49.662;72.0
2020-07-30 04:20:58.286;72.0
2020-06-25 01:30:29.334;65.0
2020-08-11 07:50:29.338;74.0
2020-07-30 06:40:29.310;73.0
2020-08-11 13:00:46.703;82.0
2020-07-30 07:30:29.264;73.0
2020-06-29 17:50:54.395;86.0
2020-08-11 16:00:46.488;77.0
2020-06-25 02:50:31.919;78.0
2020-08-12 06:00:29.310;66.0
2020-08-12 14:00:29.293;80.0
2020-08-12 15:00:41.351;83.0
2020-08-12 20:30:50.151;70.0
2020-08-12 21:50:29.308;72.0
2020-08-12 22:40:29.306;69.0
2020-06-29 18:00:29.249;88.0
2020-07-18 22:50:44.410;77.0
2020-06-25 03:40:58.240;74.0
2020-08-12 23:20:29.311;66.0
2020-07-18 23:50:29.258;64.0
2020-08-13 00:50:29.261;72.0
2020-06-29 21:01:01.478;86.0
2020-08-13 01:40:29.265;71.0
2020-07-19 00:40:29.325;75.0
2020-06-25 04:50:29.257;70.0
2020-08-13 02:30:56.229;67.0
2020-07-19 01:50:29.280;74.0
2020-06-25 05:50:29.252;69.0
2020-08-13 03:20:39.370;85.0
2020-07-19 02:23:07.535;64.0
2020-06-25 06:40:29.274;68.0
2020-08-13 04:50:29.324;67.0
2020-07-19 03:50:29.323;81.0
2020-08-13 05:40:29.321;67.0
2020-08-13 06:30:29.279;68.0
2020-08-13 07:50:29.272;75.0
2020-08-13 09:51:35.497;84.0
2020-08-13 10:30:29.245;97.0
2020-07-19 04:50:29.314;64.0
2020-06-25 07:20:29.248;67.0
2020-06-13 06:00:00.000;74.0
2020-06-25 08:03:10.726;89.0
2020-07-19 05:50:35.507;68.0
2020-06-29 22:50:29.282;75.0
2020-06-13 07:10:36.349;86.0
2020-06-25 09:30:29.255;83.0
2020-07-19 06:50:29.275;65.0
2020-06-13 09:50:54.693;78.0
2020-06-25 11:21:18.272;90.0
2020-06-29 23:50:29.317;72.0
2020-06-25 17:50:29.273;87.0
2020-07-19 07:40:41.418;66.0
2020-06-13 11:30:29.296;89.0
2020-06-25 18:00:59.499;87.0
2020-08-13 12:40:54.717;97.0
2020-06-13 12:50:29.314;101.0
2020-08-13 14:50:29.239;78.0
2020-08-13 15:10:51.083;76.0
2020-08-13 16:40:29.322;73.0
2020-06-13 13:51:21.884;92.0
2020-08-13 17:40:54.178;77.0
2020-06-25 20:10:29.314;89.0
2020-07-19 11:30:29.254;79.0
2020-08-13 18:30:49.683;72.0
2020-06-25 21:50:29.350;87.0
2020-06-30 00:30:29.257;66.0
2020-08-13 19:40:29.259;75.0
2020-06-25 22:50:29.268;76.0
2020-08-13 21:40:29.274;82.0
2020-08-13 22:41:04.211;69.0
2020-06-25 23:30:29.228;70.0
2020-08-13 23:50:29.248;68.0
2020-06-26 00:30:29.296;71.0
2020-06-30 01:50:29.323;70.0
2020-08-14 00:50:29.285;64.0
2020-07-19 12:20:29.246;91.0
2020-08-14 01:50:29.335;76.0
2020-08-14 02:20:29.235;69.0
2020-08-14 03:40:43.729;77.0
2020-08-14 10:41:32.320;99.0
2020-08-14 11:40:40.947;87.0
2020-06-30 02:40:29.288;72.0
2020-08-14 12:20:40.748;81.0
2020-08-14 13:40:29.267;85.0
2020-08-14 14:00:29.281;81.0
2020-08-14 15:21:17.185;86.0
2020-08-14 16:03:25.976;104.0
2020-08-14 17:20:29.256;77.0
2020-08-14 20:10:50.022;91.0
2020-08-14 21:50:59.473;72.0
2020-07-19 13:50:50.015;82.0
2020-08-14 22:50:29.255;72.0
2020-06-30 03:50:29.240;70.0
2020-07-19 14:51:27.378;80.0
2020-08-14 23:30:29.319;65.0
2020-08-15 00:50:29.217;74.0
2020-07-19 15:30:29.379;80.0
2020-08-15 01:40:29.248;67.0
2020-07-19 17:40:29.269;81.0
2020-08-15 02:50:29.313;68.0
2020-07-19 18:40:29.289;86.0
2020-08-15 03:50:46.217;67.0
2020-07-19 19:20:29.306;89.0
2020-08-15 04:50:29.324;64.0
2020-07-19 20:50:50.201;75.0
2020-08-15 05:40:29.234;64.0
2020-07-19 21:00:49.667;89.0
2020-06-30 04:50:29.305;73.0
2020-08-21 13:40:29.243;83.0
2020-08-21 14:51:09.105;98.0
2020-08-21 16:40:29.336;80.0
2020-07-19 22:50:29.323;73.0
2020-08-21 17:30:40.551;84.0
2020-07-19 23:50:29.280;74.0
2020-08-21 18:31:05.729;86.0
2020-07-30 09:00:00.000;111.0
2020-07-20 00:51:14.056;74.0
2020-08-21 19:50:49.717;79.0
2020-07-20 01:10:29.274;69.0
2020-08-21 21:40:29.293;72.0
2020-07-21 11:50:29.305;86.0
2020-08-21 22:40:29.320;71.0
2020-07-30 11:10:46.028;106.0
2020-07-21 12:31:03.002;84.0
2020-08-21 23:50:29.259;67.0
2020-07-21 14:31:29.197;94.0
2020-08-22 00:30:29.214;69.0
2020-07-21 15:50:29.327;79.0
2020-07-30 12:21:37.384;97.0
2020-08-22 01:50:29.368;69.0
2020-07-21 16:30:29.314;82.0
2020-08-22 02:40:29.256;65.0
2020-07-21 17:30:29.276;102.0
2020-08-25 00:50:29.239;69.0
2020-07-30 13:20:40.619;80.0
2020-06-30 05:40:29.302;71.0
2020-07-21 18:00:38.859;93.0
2020-08-25 01:40:29.230;74.0
2020-07-21 19:30:29.287;90.0
2020-07-30 15:00:29.293;81.0
2020-08-25 02:40:29.241;67.0
2020-07-21 20:50:29.287;82.0
2020-06-30 06:42:22.609;71.0
2020-08-25 03:50:51.562;67.0
2020-07-30 16:40:29.326;84.0
2020-07-21 21:50:29.239;72.0
2020-08-25 04:30:29.312;67.0
2020-07-21 22:40:29.303;73.0
2020-07-30 17:10:31.840;82.0
2020-08-25 05:10:29.289;65.0
2020-06-30 08:11:57.540;91.0
2020-07-21 23:40:29.312;70.0
2020-08-25 06:40:29.272;74.0
2020-07-22 00:30:29.256;66.0
2020-07-30 19:00:44.549;77.0
2020-08-25 07:20:29.325;80.0
2020-07-22 01:31:00.921;66.0
2020-07-22 02:10:29.341;75.0
2020-08-25 08:40:29.388;88.0
2020-07-30 21:40:29.279;71.0
2020-07-22 03:50:29.331;78.0
2020-08-25 11:31:03.380;85.0
2020-08-25 14:30:29.331;83.0
2020-07-22 04:30:29.360;68.0
2020-07-22 05:50:29.276;68.0
2020-08-25 15:01:10.365;88.0
2020-07-22 06:41:22.583;80.0
2020-08-25 16:50:29.300;78.0
2020-07-30 22:50:29.269;70.0
2020-07-22 08:52:11.388;80.0
2020-08-25 17:30:40.368;83.0
2020-08-29 13:40:29.246;76.0
2020-08-25 18:51:02.278;90.0
2020-07-30 23:50:29.267;64.0
2020-08-25 19:50:29.296;74.0
2020-08-29 15:00:29.341;77.0
2020-08-29 16:50:53.825;77.0
2020-08-25 20:50:29.264;75.0
2020-08-29 17:10:39.432;76.0
2020-08-25 21:40:29.307;71.0
2020-07-31 00:50:29.293;63.0
2020-08-29 19:50:38.303;86.0
2020-08-25 22:50:29.227;73.0
2020-08-29 20:50:29.241;85.0
2020-08-25 23:50:29.344;75.0
2020-07-31 01:50:29.255;63.0
2020-06-30 09:51:37.940;82.0
2020-08-29 21:50:29.256;87.0
2020-08-26 00:20:29.333;75.0
2020-06-30 10:30:29.340;85.0
2020-08-29 22:50:29.259;77.0
2020-07-31 02:30:56.516;68.0
2020-08-26 01:50:29.208;66.0
2020-08-29 23:50:29.330;72.0
2020-08-26 02:20:29.314;67.0
2020-06-30 11:01:04.932;72.0
2020-07-31 03:20:49.626;81.0
2020-08-30 00:50:58.698;77.0
2020-08-26 03:12:57.078;72.0
2020-07-31 04:50:43.204;77.0
2020-08-30 01:40:29.236;70.0
2020-08-26 04:00:29.291;91.0
2020-08-30 02:50:29.254;71.0
2020-06-30 12:40:36.512;81.0
2020-06-13 15:00:00.000;120.0
2020-08-30 03:13:01.549;74.0
2020-08-30 04:50:29.292;66.0
2020-06-30 16:50:29.260;87.0
2020-08-30 05:50:29.315;65.0
2020-08-30 06:30:29.327;73.0
2020-06-30 17:50:29.263;86.0
2020-08-30 07:50:29.253;76.0
2020-08-30 08:10:29.313;71.0
2020-06-30 20:50:29.296;81.0
2020-08-30 09:50:59.900;81.0
2020-08-30 10:50:29.240;80.0
2020-06-30 21:10:49.714;82.0
2020-08-30 11:20:58.523;83.0
2020-08-30 12:10:29.336;80.0
2020-08-30 13:40:48.369;91.0
2020-06-30 22:50:29.247;72.0
2020-08-30 14:30:34.349;78.0
2020-08-30 16:40:29.252;78.0
2020-06-30 23:50:29.287;75.0
2020-08-30 17:50:29.292;81.0
2020-08-30 18:31:47.634;81.0
2020-07-01 00:50:29.301;76.0
2020-08-30 19:00:29.293;86.0
2020-08-30 20:50:29.310;80.0
2020-07-01 01:50:29.258;71.0
2020-07-31 05:01:10.078;76.0
2020-08-30 21:50:29.277;73.0
2020-08-30 22:50:29.298;69.0
2020-06-26 01:00:00.000;124.0
2020-07-31 06:30:54.705;74.0
2020-08-30 23:50:29.257;68.0
2020-08-31 00:50:51.703;75.0
2020-07-31 07:00:29.322;72.0
2020-06-26 02:40:29.264;78.0
2020-07-01 02:40:40.431;71.0
2020-08-31 01:30:29.317;66.0
2020-07-31 08:30:29.270;89.0
2020-06-26 03:50:29.281;73.0
2020-08-31 02:50:29.352;69.0
2020-07-31 10:50:52.358;87.0
2020-06-26 04:50:29.328;76.0
2020-07-31 11:50:29.332;77.0
2020-08-31 03:00:29.293;69.0
2020-07-31 14:40:55.212;82.0
2020-08-31 04:40:29.326;68.0
2020-06-26 05:50:29.225;71.0
2020-07-31 15:00:29.217;89.0
2020-08-31 05:40:58.948;75.0
2020-07-31 16:30:37.540;106.0
2020-08-31 06:30:41.945;73.0
2020-07-31 17:50:29.317;87.0
2020-08-31 07:10:29.297;73.0
2020-07-31 18:30:29.303;83.0
2020-08-31 09:42:22.470;105.0
2020-07-31 20:10:29.243;87.0
2020-08-31 11:20:50.393;82.0
2020-07-01 03:40:29.214;71.0
2020-07-31 21:50:29.316;89.0
2020-08-31 12:50:29.272;79.0
2020-07-31 22:50:29.303;77.0
2020-08-31 13:40:29.303;89.0
2020-07-01 04:50:29.272;71.0
2020-07-31 23:50:29.325;78.0
2020-08-31 16:40:50.177;83.0
2020-08-01 00:50:29.272;78.0
2020-07-01 05:50:29.236;68.0
2020-08-31 17:10:29.286;83.0
2020-08-01 01:50:29.232;76.0
2020-07-01 06:30:43.304;72.0
2020-08-31 18:50:29.291;81.0
2020-08-01 02:00:29.257;71.0
2020-08-31 19:42:05.529;83.0
2020-08-01 04:50:29.308;69.0
2020-08-31 20:50:29.294;72.0
2020-08-01 05:30:29.292;64.0
2020-07-01 07:20:29.329;83.0
2020-08-31 21:30:29.275;73.0
2020-08-01 06:31:24.061;72.0
2020-08-31 22:40:29.266;73.0
2020-07-01 12:51:18.107;92.0
2020-08-01 09:40:37.025;92.0
2020-08-31 23:30:29.301;67.0
2020-08-01 10:20:29.281;83.0
2020-09-01 00:50:29.276;68.0
2020-08-01 11:00:29.215;100.0
2020-09-01 01:50:29.283;72.0
2020-08-01 12:30:29.239;87.0
2020-09-01 02:50:29.253;66.0
2020-08-01 14:20:29.288;96.0
2020-09-01 03:40:36.519;78.0
2020-07-01 13:30:44.301;115.0
2020-08-01 15:20:51.646;79.0
2020-09-01 04:10:49.740;79.0
2020-07-01 15:20:29.289;89.0
2020-09-01 10:40:29.266;78.0
2020-09-01 11:50:37.558;95.0
2020-08-01 16:33:07.956;79.0
2020-09-01 15:40:29.261;70.0
2020-08-01 17:00:44.781;90.0
2020-09-01 16:50:29.283;77.0
2020-08-01 18:50:29.281;76.0
2020-09-01 17:20:54.686;83.0
2020-08-01 19:00:29.324;81.0
2020-09-01 18:00:29.520;80.0
2020-08-02 17:40:29.324;78.0
2020-09-01 19:50:29.271;82.0
2020-08-02 18:21:03.204;81.0
2020-08-02 19:40:53.612;79.0
2020-08-02 20:50:50.333;78.0
2020-08-26 05:00:00.000;97.0
2020-08-02 21:50:51.380;70.0
2020-08-02 22:40:29.311;65.0
2020-09-01 20:50:29.279;67.0
2020-08-26 06:20:29.307;75.0
2020-08-02 23:50:29.296;70.0
2020-09-01 21:40:29.266;70.0
2020-09-08 13:20:29.302;90.0
2020-09-01 22:40:29.365;74.0
2020-08-26 07:10:29.363;77.0
2020-09-01 23:50:29.295;70.0
2020-09-02 00:50:29.324;65.0
2020-08-26 08:50:29.219;78.0
2020-09-02 01:40:29.271;74.0
2020-09-09 04:42:54.354;74.0
2020-09-02 02:40:29.344;69.0
2020-09-09 07:30:54.141;88.0
2020-08-26 09:30:29.214;76.0
2020-09-02 03:50:29.333;78.0
2020-09-09 08:30:29.333;77.0
2020-09-02 04:50:29.290;79.0
2020-09-09 09:00:29.265;49.0
2020-08-26 10:20:29.254;76.0
2020-09-02 05:50:29.232;71.0
2020-09-09 10:41:15.498;95.0
2020-09-02 06:10:29.247;68.0
2020-09-02 09:30:29.263;78.0
2020-08-26 11:00:50.570;83.0
2020-09-02 10:31:03.778;88.0
2020-09-02 12:50:29.248;94.0
2020-08-26 13:30:29.291;79.0
2020-09-02 13:50:29.338;75.0
2020-09-09 14:00:29.317;125.0
2020-09-02 14:20:29.257;77.0
2020-08-26 15:01:36.296;79.0
2020-09-02 15:00:29.301;82.0
2020-09-09 16:50:34.562;109.0
2020-06-13 16:00:00.000;80.0
2020-09-02 16:50:29.334;81.0
